Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"From a satellite view, the vessel is located approximately 150 miles northeast of where I previously said the Andaman Islands were located. Interception and questioning may be necessary, and if hostilities arise, anti-ship cruise missiles (ASCMs) may also be deployed. The mission must be completed within 50 hours, with ideally 1-2 days for deploying / operating (provisioning at 27 knotts), and an operational endurance of 8 days (props, fuel, RO plant). The area close to commercial shipping lanes necess greater urgency to heightened alert people that this route near this",Mission,Sortie,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"In the upcoming mission, the ship INS Nireekshak's 76 mm OTO Melara gun needs to be evaluated. The gun'S target reliability is 0.95 and it will be assessed based on its operational range (16 km), accuracy, and firing consistency. It will also consider other parameters such as System Health (SH), Engagement Success Rate (ESR), and Firing Accuracy (FA). The mission risk score must not exceed 9/25, determined by a combination of environmental factors including Environmental Factors (EF) and Crew Skill Level (CSL, both using the same",Mission,Sortie,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"Ship INS Magar’s 40 mm naval gun needs evaluation for the mission. The reliability target is set at 0.91. Key criteria include range (12 km), firing precision, and rate of fire. The gun's status can be evaluated using parameters - Functional Efficiency (FE), Calibration Consistency (CC), and Fire Control Metrics (FCM). The mission risk score must not exceed 10/25, evaluated using parameters - Operational Risk (OR) and Supply Chain Stability (SCS).",Mission,Exercise,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"Ship: ‘The vessel has been ordered to sail on during an annual maintenance period where different instruments have been used (part of the routine maintenance work).’ A new directive was issued for “warranty ships being kept from shipside until at least 48 hours notice; accordingly if in fact quality of work done by workshop exceeds 10% of its original estimate within these new deadlines.” To remain competitive with this policy, the shipping company must use all reasonable means of transportation, including air transportation and watercraft, while maintaining proper equipment cleanliness.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite the ongoing annual maintenance phase, the ship has been ordered to sail. The workshop has also been instructed to complete maintenance assignments and confirm the vessel's seaworthiness within 48 hours of notification. To comply with the revised schedules, however, work quality must not exceed 16% on the workshop scale.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"To maintain mission reliability at 0.95, the ship must replace the shock mounts it replaced during its operational period. During this time, INS Kochi has carried out condition-based inspection of shock mounting for several pumps and gas turbines while on duty; some reading come close to exceeding the warning threshold at times. The vessel is expected sail in 45 hours and will operate for 6 days.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"The mission of Ship INS Kiltan requires evaluation of its gun system, specifically the AK-630M. The reliability target is 0.92 and factors include effective range (5 km), precision, and firing rate. Gun status can be assessed using parameters such as System Status (SS), Accuracy Rate (AR), and Operational Readiness (OR). The risk score for the mission must be under 10/25, using parameter like Risk Assessment (RA) and System Integrity (SI).",Mission,Combat,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"The refit conference is the crucial stage when the fleet must determine the appropriate time to perform the necessary repairs for ships and submarines. There are two dedicated dry dock facilities, but only three vessels can be refited at any given time. MoM should be prioritized and issued within a week. The repair workshops must be fully operational with over 80% manpower strength during this process. Spares necessary for the refits must arrive two months before the commencement of the project.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Load balancing requires only 2 mine countermeasure systems to be active for 20 hours before the cruise, so one from the bow and another from its stern is activates priority for maritime security with a reliability target of 0.9 achieved with respect to 7/18 risk score.",Mission,Humanitarian,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Surveillance has shown an enemy vessel headed for Haldia, 200 miles south. The mission requires interception and possibly the use of anti-aircraft systems if the ship is under escort by aircraft. It must be completed in 40 hours or more with a suitable ship sent out within 12 hours.The chosen ship should travel at... 25 knots (output: 7 days) including provisions, fuel, and water desalination; weather forecasts indicate rough sea conditions to complicate the operation.",Mission,Humanitarian,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An annual maintenance period has been set aside, during which time the vessel is expected to embark. Within 36 hours of receiving notice, members of staff at the workshop have been instructed to complete all maintenance tasks and confirm that it is seaworthy. In order to comply with these newly established timelines for ship keeping up: ""The work quality of this facility must not exceed 12% deviation from the working standards (see conditions and procedures below).""",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"They have come across an enemy ship, positioned 150 miles south (approximately 1 km) from Chennai; they need to be intercepted and questioned before the mission can conclude(which may involve SSM engagement in case of hostilities are noted) The mission must be completed within the next 36 hours with a suitable ship deployed within 10 hours which must maintain spt speed of 23 knot at least 9 days (provisions detained, fuel up, desalination etc). Coordination with aerial surveillance units will enhance effectiveness.",Mission,Sortie,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
